properties{
  x = 0,
  y = 0,
  width = 256,
  height = 256,
  min_layer = 0,
  max_layer = 2,
  tileset = "dungeon/light_brown",
  music = "same",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 256,
  height = 256,
  pattern = "2_13",
  tileset = "blueprint/houses_light",
}

tile{
  layer = 1,
  x = 48,
  y = 64,
  width = 160,
  height = 112,
  pattern = "floor_low.1-1",
}

tile{
  layer = 1,
  x = 48,
  y = 56,
  width = 160,
  height = 8,
  pattern = "wall_border.1-1",
}

tile{
  layer = 1,
  x = 40,
  y = 64,
  width = 8,
  height = 144,
  pattern = "wall_border.3-1",
}

tile{
  layer = 1,
  x = 208,
  y = 64,
  width = 8,
  height = 144,
  pattern = "wall_border.4-1",
}

tile{
  layer = 1,
  x = 40,
  y = 56,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.1-1",
}

tile{
  layer = 1,
  x = 208,
  y = 56,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.2-1",
}

tile{
  layer = 1,
  x = 40,
  y = 32,
  width = 176,
  height = 24,
  pattern = "wall.1-1",
}

tile{
  layer = 1,
  x = 16,
  y = 56,
  width = 24,
  height = 160,
  pattern = "wall.3-1",
}

tile{
  layer = 1,
  x = 216,
  y = 56,
  width = 24,
  height = 160,
  pattern = "wall.4-1",
}

tile{
  layer = 1,
  x = 40,
  y = 216,
  width = 176,
  height = 24,
  pattern = "wall.2-1",
}

tile{
  layer = 1,
  x = 16,
  y = 32,
  width = 24,
  height = 24,
  pattern = "wall.corner.1-1",
}

tile{
  layer = 1,
  x = 216,
  y = 32,
  width = 24,
  height = 24,
  pattern = "wall.corner.2-1",
}

tile{
  layer = 1,
  x = 16,
  y = 216,
  width = 24,
  height = 24,
  pattern = "wall.corner.3-1",
}

tile{
  layer = 1,
  x = 216,
  y = 216,
  width = 24,
  height = 24,
  pattern = "wall.corner.4-1",
}

tile{
  layer = 1,
  x = 176,
  y = 144,
  width = 40,
  height = 72,
  pattern = "floor_border.1",
}

tile{
  layer = 1,
  x = 80,
  y = 176,
  width = 96,
  height = 40,
  pattern = "floor_border.1",
}

tile{
  layer = 1,
  x = 40,
  y = 144,
  width = 40,
  height = 72,
  pattern = "floor_border.1",
}

tile{
  layer = 1,
  x = 40,
  y = 152,
  width = 32,
  height = 64,
  pattern = "floor.9-1",
}

tile{
  layer = 1,
  x = 184,
  y = 152,
  width = 32,
  height = 64,
  pattern = "floor.9-1",
}

tile{
  layer = 1,
  x = 72,
  y = 184,
  width = 112,
  height = 32,
  pattern = "floor.9-1",
}

tile{
  layer = 1,
  x = 112,
  y = 216,
  width = 8,
  height = 16,
  pattern = "door.2.support.1-1",
}

tile{
  layer = 1,
  x = 136,
  y = 216,
  width = 8,
  height = 16,
  pattern = "door.2.support.2-1",
}

tile{
  layer = 1,
  x = 120,
  y = 216,
  width = 16,
  height = 24,
  pattern = "865",
}

tile{
  layer = 1,
  x = 120,
  y = 216,
  width = 16,
  height = 16,
  pattern = "door.2",
}

tile{
  layer = 1,
  x = 120,
  y = 232,
  width = 16,
  height = 16,
  pattern = "floor.1-2",
}

tile{
  layer = 1,
  x = 112,
  y = 232,
  width = 8,
  height = 16,
  pattern = "barrier.2-1",
}

tile{
  layer = 1,
  x = 136,
  y = 232,
  width = 8,
  height = 16,
  pattern = "barrier.2-1",
}

tile{
  layer = 1,
  x = 120,
  y = 248,
  width = 16,
  height = 8,
  pattern = "barrier.1-1",
}

tile{
  layer = 1,
  x = 48,
  y = 216,
  width = 32,
  height = 24,
  pattern = "window.2-2",
}

tile{
  layer = 1,
  x = 176,
  y = 216,
  width = 32,
  height = 24,
  pattern = "window.2-2",
}

tile{
  layer = 1,
  x = 16,
  y = 184,
  width = 32,
  height = 16,
  pattern = "wall_pillar.3-9",
}

tile{
  layer = 1,
  x = 16,
  y = 72,
  width = 32,
  height = 16,
  pattern = "wall_pillar.3-9",
}

tile{
  layer = 1,
  x = 208,
  y = 184,
  width = 32,
  height = 16,
  pattern = "wall_pillar.4-9",
}

tile{
  layer = 1,
  x = 208,
  y = 72,
  width = 32,
  height = 16,
  pattern = "wall_pillar.4-9",
}

tile{
  layer = 1,
  x = 112,
  y = 40,
  width = 32,
  height = 32,
  pattern = "cook.pot",
}

tile{
  layer = 1,
  x = 144,
  y = 40,
  width = 16,
  height = 24,
  pattern = "barrel",
}

tile{
  layer = 1,
  x = 160,
  y = 40,
  width = 16,
  height = 24,
  pattern = "barrel",
}

tile{
  layer = 1,
  x = 152,
  y = 56,
  width = 16,
  height = 24,
  pattern = "barrel",
}

tile{
  layer = 1,
  x = 56,
  y = 32,
  width = 16,
  height = 32,
  pattern = "wine_rack.1",
}

tile{
  layer = 1,
  x = 88,
  y = 32,
  width = 16,
  height = 32,
  pattern = "wine_rack.3",
}

tile{
  layer = 1,
  x = 72,
  y = 32,
  width = 16,
  height = 32,
  pattern = "wine_rack.2",
}

tile{
  layer = 1,
  x = 40,
  y = 104,
  width = 32,
  height = 40,
  pattern = "bed.default",
}

tile{
  layer = 1,
  x = 184,
  y = 104,
  width = 32,
  height = 40,
  pattern = "bed.default",
}

tile{
  layer = 1,
  x = 168,
  y = 176,
  width = 48,
  height = 24,
  pattern = "stove",
}

tile{
  layer = 1,
  x = 184,
  y = 200,
  width = 32,
  height = 16,
  pattern = "floor_pot",
}

tile{
  layer = 1,
  x = 88,
  y = 176,
  width = 8,
  height = 8,
  pattern = "tub.2",
}

tile{
  layer = 1,
  x = 80,
  y = 184,
  width = 8,
  height = 24,
  pattern = "tub.4",
}

tile{
  layer = 1,
  x = 96,
  y = 176,
  width = 8,
  height = 8,
  pattern = "tub.3",
}

tile{
  layer = 1,
  x = 96,
  y = 208,
  width = 8,
  height = 8,
  pattern = "tub.9",
}

tile{
  layer = 1,
  x = 80,
  y = 176,
  width = 8,
  height = 8,
  pattern = "tub.1",
}

tile{
  layer = 1,
  x = 88,
  y = 184,
  width = 8,
  height = 24,
  pattern = "tub.5",
}

tile{
  layer = 1,
  x = 80,
  y = 208,
  width = 8,
  height = 8,
  pattern = "tub.7",
}

tile{
  layer = 1,
  x = 88,
